annual_income,interest_rate,employment_length_years,num_delinquencies_2yr,months_since_oldest_account,num_open_accounts,loan_amount,dti_ratio,months_since_last_delinquency,pct_accounts_current,high_earner_low_stability_flag,loan_to_income_ratio,debt_servicing_stress_index,delinquency_concentration,default_flag,data_split,pred_prob
71445.0,9.17,8.3,0,247.0,12,7511.0,0.249,-1.0,59.0,0,0.10512982014136749,2.28333,0.0,0,train,0.038359133967359606
86713.0,15.56,9.6,7,148.0,4,11282.0,0.329,1.0,66.3,0,0.13010736567758005,5.1192400000000005,0.0472972972972973,0,train,0.2226493290859073
44491.0,10.49,3.9,0,246.0,11,8694.0,0.1,-1.0,72.1,0,0.19541030770268145,1.0490000000000002,0.0,0,train,0.06665068000136491
63026.0,14.31,8.4,4,193.0,9,16549.0,0.107,19.0,70.2,0,0.26257417573699743,1.53117,0.02072538860103627,0,test,0.18219574349380394
35260.0,14.63,4.0,2,184.0,5,16008.0,0.1,1.0,78.2,0,0.45399886557005104,1.463,0.010869565217391304,0,train,0.19049342921418527
40494.0,9.39,4.5,0,86.0,5,19226.0,0.15,-1.0,97.7,0,0.47478638810688,1.4085,0.0,0,train,0.07659993938271935
104449.0,11.28,9.1,2,372.0,5,10010.0,0.08,1.0,79.7,0,0.09583624544035846,0.9024,0.005376344086021506,0,train,0.025409009806904154
37526.0,11.94,0.0,1,115.0,9,8052.0,0.165,22.0,77.9,0,0.21457123061344135,1.9701,0.008695652173913044,0,train,0.26487147805993877
52489.5,12.23,2.7,0,271.0,5,11851.0,0.264,39.0,92.8,0,0.22577848903113956,3.2287200000000005,0.0,0,train,0.08460686161687686
28779.0,11.29,0.2,2,80.0,12,11571.0,0.112,1.0,77.7,0,0.4020640050036485,1.2644799999999998,0.025,1,train,0.5064310705059294
86673.0,11.67,7.6,0,52.0,8,14031.0,0.243,-1.0,67.5,0,0.16188432383787338,2.83581,0.0,1,train,0.06303341806098399
71285.0,7.66,13.7,0,114.0,8,11629.0,0.185,-1.0,91.5,0,0.1631338991372659,1.4171,0.0,0,train,0.0245209686570271
42352.0,10.9,3.6,1,157.0,5,7420.0,0.077,19.0,85.6,0,0.17519833774083868,0.8393,0.006369426751592357,0,test,0.09120997543744384
49671.0,10.48,3.6,1,145.0,6,6827.0,0.111,1.0,77.9,0,0.13744438404702947,1.16328,0.006896551724137931,0,test,0.10484353440165292
41845.0,11.96,8.6,2,153.0,5,11953.0,0.105,34.0,71.6,0,0.28564942048034414,1.2558,0.013071895424836602,0,train,0.16397020767593204
59278.0,10.24,6.3,0,212.0,5,6554.0,0.224,-1.0,87.0,0,0.11056378420324572,2.2937600000000002,0.0,0,train,0.03805062789913524
48774.0,12.97,2.9,5,158.0,13,17223.0,0.114,1.0,66.4,0,0.35311846475581254,1.4785800000000002,0.03164556962025317,1,train,0.5106050727757508
60268.0,10.81,3.8,0,151.0,12,7987.0,0.245,-1.0,86.6,0,0.13252472290436051,2.64845,0.0,0,test,0.06655926192746216
151802.0,8.2,18.0,0,335.0,7,10132.0,0.249,-1.0,80.9,0,0.06674483867142725,2.0418,0.0,0,test,0.010424117808002967
105404.0,8.81,8.0,0,407.0,6,12911.0,0.262,-1.0,87.6,0,0.12249060756707525,2.3082200000000004,0.0,0,test,0.017604685531640574
53834.0,8.29,1.0,0,186.0,12,7547.0,0.119,-1.0,68.2,0,0.14019021436267043,0.9865099999999999,0.0,0,train,0.06811106902060302
46787.0,14.98,0.0,2,154.0,8,11857.0,0.312,5.0,82.0,0,0.25342509671489943,4.67376,0.012987012987012988,0,train,0.35887574807071954
22068.0,16.32,15.3,3,99.0,4,10333.0,0.17,1.0,59.9,0,0.46823454776146456,2.7744000000000004,0.030303030303030304,1,test,0.6648788591517342
66339.0,8.2,12.2,0,211.0,7,10118.0,0.142,-1.0,78.0,0,0.15251963400111548,1.1643999999999999,0.0,0,train,0.021307808821503307
54806.0,9.08,3.3,0,294.0,14,10356.0,0.2,-1.0,79.6,0,0.18895741342188813,1.816,0.0,0,test,0.09876472236098582
65475.0,10.84,14.2,0,76.0,6,4753.0,0.084,-1.0,96.3,0,0.0725925925925926,0.91056,0.0,0,train,0.04280417315061203
23502.0,16.29,5.8,0,68.0,8,7679.0,0.402,-1.0,96.0,0,0.3267381499446856,6.54858,0.0,0,test,0.26954349954227075
52489.5,7.35,10.7,0,236.0,7,7075.0,0.05,-1.0,94.7,0,0.13478886253441164,0.3675,0.0,0,train,0.023719665931062894
78757.0,16.24,4.8,2,133.0,6,7548.0,0.111,5.0,86.1,0,0.09583910001650647,1.8026399999999998,0.015037593984962405,0,train,0.2146850427166741
52489.5,6.83,17.8,0,352.0,14,13604.0,0.133,-1.0,90.7,0,0.25917564465274007,0.90839,0.0,0,test,0.06453588285026522
18878.0,10.73,12.4,0,31.0,9,16920.0,0.215,-1.0,64.2,0,0.8962813857400148,2.30695,0.0,0,train,0.1946110124001287
52489.5,11.44,0.0,0,302.0,9,10565.0,0.222,-1.0,96.6,0,0.2012783509082769,2.5396799999999997,0.0,0,train,0.060422730209284965
27821.0,13.69,6.3,0,199.0,8,12864.0,0.153,65.0,89.2,0,0.46238452967183064,2.09457,0.0,0,train,0.10271600468531282
67364.0,10.21,10.0,0,201.0,10,11811.0,0.153,-1.0,84.0,0,0.17533103734932606,1.56213,0.0,0,test,0.0320656833748203
72561.0,7.62,6.8,0,223.0,6,22576.0,0.05,-1.0,84.0,0,0.3111313239894709,0.381,0.0,0,train,0.02263760121457695
141845.0,14.63,1.1,3,202.0,0,10660.0,0.116,5.0,53.9,1,0.0751524551447002,1.6970800000000001,0.01485148514851485,1,test,0.27236228544104485
88414.0,5.7,6.8,0,172.0,16,4828.0,0.05,-1.0,97.9,0,0.0546067364896962,0.28500000000000003,0.0,0,train,0.06180723107587894
124340.0,10.12,5.7,0,94.0,6,10452.0,0.111,-1.0,94.8,0,0.08405983593373009,1.1233199999999999,0.0,0,train,0.03337636118541621
34114.0,9.44,14.3,0,153.0,8,7072.0,0.283,-1.0,91.0,0,0.20730491880166502,2.6715199999999997,0.0,0,test,0.04165898241355992
148951.0,11.82,7.0,0,206.0,15,9085.0,0.101,-1.0,90.1,0,0.060993212532980644,1.19382,0.0,0,train,0.06304643648707396
15591.0,13.04,10.0,0,56.0,7,6710.0,0.241,-1.0,61.0,0,0.43037649926239496,3.1426399999999997,0.0,0,train,0.3206630766296278
28342.0,13.03,11.9,2,198.0,10,12958.0,0.144,1.0,78.9,0,0.45720132665302377,1.8763199999999998,0.010101010101010102,0,train,0.15636638093058383
27631.0,14.92,3.7,0,39.0,12,6142.0,0.239,-1.0,81.4,0,0.22228656219463647,3.56588,0.0,0,test,0.2996606235200531
135867.0,14.37,5.3,0,294.0,8,10429.0,0.388,27.0,80.0,0,0.07675888920782824,5.57556,0.0,0,train,0.03356061213400441
30016.0,16.46,8.0,0,178.0,17,10561.0,0.318,-1.0,87.2,0,0.35184568230277186,5.23428,0.0,1,train,0.3285394412336259
34539.0,13.93,2.6,3,166.0,13,11087.0,0.162,1.0,73.6,0,0.3209994498972176,2.25666,0.018072289156626505,1,test,0.49401011670360273
75376.0,9.08,4.6,0,176.0,11,10635.0,0.14,-1.0,85.0,0,0.14109265548715771,1.2712,0.0,0,train,0.037833693562989414
39573.0,6.77,6.7,0,196.0,10,14306.0,0.149,109.0,93.1,0,0.3615091097465444,1.00873,0.0,0,train,0.04125906597815758
52489.5,18.97,3.8,4,216.0,7,11333.0,0.215,1.0,70.0,0,0.21590984863639395,4.07855,0.018518518518518517,0,train,0.21019969846831968
161411.0,10.82,4.8,0,152.0,9,16334.0,0.132,-1.0,90.7,0,0.10119508583677693,1.4282400000000002,0.0,0,train,0.024680299525815973
34087.0,11.61,4.9,0,140.0,9,9905.0,0.276,54.0,93.0,0,0.29057998650511924,3.2043600000000003,0.0,0,train,0.08518043568375432
52489.5,10.0,3.9,0,174.0,7,10327.0,0.23,-1.0,78.9,0,0.19674411072690728,2.3000000000000003,0.0,0,train,0.06430843883832457
30050.0,9.18,5.6,0,221.0,11,16962.0,0.386,49.0,80.8,0,0.5644592346089851,3.54348,0.0,0,train,0.11733527942724457
29919.0,18.93,11.8,0,232.0,10,12495.0,0.356,-1.0,80.7,0,0.41762759450516396,6.7390799999999995,0.0,0,train,0.1300889481307758
33000.0,11.61,4.1,0,227.0,5,8551.0,0.129,-1.0,88.8,0,0.25912121212121214,1.49769,0.0,0,test,0.062395847353300754
129903.0,13.23,6.6,2,232.0,10,13783.0,0.16,1.0,66.2,0,0.10610224552165846,2.1168,0.008620689655172414,0,train,0.05244322964264893
13766.0,16.79,0.2,4,47.0,7,11261.0,0.293,1.0,20.7,0,0.8180299288101118,4.91947,0.0851063829787234,1,train,0.7807965686955295
44851.0,9.65,1.5,1,152.0,10,5946.0,0.284,5.0,83.4,0,0.13257229493210854,2.7405999999999997,0.006578947368421052,0,train,0.21502588163996386
32796.0,10.99,6.5,0,192.0,4,16126.0,0.134,-1.0,88.1,0,0.4917063056470301,1.47266,0.0,0,train,0.10355026910522121
21706.0,11.69,1.0,1,13.0,11,14671.0,0.175,1.0,84.9,0,0.6758960656039804,2.04575,0.07692307692307693,1,train,0.5752808177963886
166779.0,11.6,9.2,0,205.0,8,17392.0,0.117,26.0,76.1,0,0.10428171412467997,1.3572,0.0,0,train,0.027522277202829692
122176.0,6.94,2.8,0,221.0,11,5858.0,0.188,-1.0,89.5,1,0.04794722367731797,1.30472,0.0,0,train,0.0289089267719604
166113.0,13.42,0.0,3,264.0,7,4331.0,0.05,-1.0,86.0,1,0.02607261322112056,0.671,0.011363636363636364,0,train,0.07436027229965421
29065.0,14.59,5.9,0,173.0,11,7264.0,0.299,-1.0,65.2,0,0.2499225873043179,4.36241,0.0,0,train,0.1838734272537683
56698.0,9.75,5.7,0,271.0,11,6936.0,0.096,-1.0,85.1,0,0.12233235740237751,0.936,0.0,0,train,0.04312163791975246
20649.0,14.65,10.6,0,331.0,9,9214.0,0.276,-1.0,96.8,0,0.44622015593975495,4.0434,0.0,0,train,0.1068070074198337
91266.0,8.42,1.2,0,198.0,9,8980.0,0.218,-1.0,64.8,0,0.09839370630903074,1.83556,0.0,0,test,0.03985775959491434
52096.0,12.64,3.0,1,29.0,0,16094.0,0.213,10.0,90.4,0,0.3089296683046683,2.69232,0.034482758620689655,0,train,0.4649337539987117
82959.0,12.68,10.1,0,208.0,10,16136.0,0.291,-1.0,98.9,0,0.19450571969286032,3.6898799999999996,0.0,0,train,0.03350685570802848
52489.5,5.79,7.2,0,299.0,6,404577.0,0.06,32.0,82.9,0,7.707770125453663,0.3474,0.0,0,train,0.048923532389765045
39746.0,15.74,10.1,4,161.0,6,4138.0,0.148,1.0,57.9,0,0.10411110552005233,2.32952,0.024844720496894408,1,test,0.23070835417600422
52489.5,7.3,0.0,0,160.0,3,5747.0,0.116,-1.0,74.0,0,0.10948856437954257,0.8468,0.0,0,train,0.12504723178315727
57228.0,12.95,2.4,1,154.0,0,6324.0,0.229,1.0,79.3,0,0.11050534703292095,2.96555,0.006493506493506494,1,train,0.12168388937676299
12558.0,13.82,6.1,1,239.0,12,6351.0,0.339,23.0,80.6,0,0.5057333970377449,4.68498,0.0041841004184100415,0,train,0.30876501602319534
51522.0,11.07,13.2,0,283.0,8,11124.0,0.273,175.0,94.1,0,0.2159077675556073,3.0221100000000005,0.0,0,test,0.03152234371182764
42300.0,9.24,0.0,0,53.0,9,19076.0,0.326,-1.0,84.2,0,0.4509692671394799,3.0122400000000003,0.0,0,train,0.16312678796187033
48405.0,8.48,5.0,0,288.0,10,6157.0,0.12,-1.0,93.2,0,0.12719760355335194,1.0176,0.0,0,train,0.03631688476479883
16863.0,12.43,10.6,0,205.0,9,11009.0,0.188,16.0,92.0,0,0.6528494336713515,2.33684,0.0,0,train,0.15446987109656185
91613.0,13.48,0.0,1,58.0,8,10926.0,0.314,17.0,64.8,0,0.11926255007477105,4.2327200000000005,0.017241379310344827,0,train,0.2590610816057474
72715.0,8.53,3.8,0,305.0,8,22089.0,0.078,-1.0,91.3,0,0.3037750120332806,0.6653399999999999,0.0,0,train,0.01810163982847703
45230.0,9.14,0.0,0,30.0,10,18555.0,0.085,-1.0,83.3,0,0.41023656864912666,0.7769000000000001,0.0,0,test,0.15973066874968064
52489.5,11.97,1.4,2,110.0,11,7370.0,0.207,16.0,76.9,0,0.14040903418778994,2.47779,0.01818181818181818,0,train,0.39857013126423363
20157.0,11.71,15.9,0,83.0,8,3017.0,0.283,-1.0,94.4,0,0.14967505085082106,3.31393,0.0,0,train,0.13988251622412265
60812.0,10.64,14.2,1,247.0,6,23790.0,0.121,113.0,71.8,0,0.39120568308886405,1.2874400000000001,0.004048582995951417,0,test,0.03299267952526397
25976.0,15.64,0.0,0,79.0,6,12436.0,0.267,-1.0,77.2,0,0.4787496150292578,4.17588,0.0,0,train,0.36600028236365273
50068.0,9.61,8.4,0,233.0,8,8686.0,0.25,-1.0,84.6,0,0.1734840616761205,2.4025,0.0,0,train,0.04120070467787543
25559.0,16.35,15.3,0,255.0,7,10540.0,0.171,-1.0,90.9,0,0.4123792010642044,2.7958500000000006,0.0,0,train,0.08951904150050977
112650.0,12.28,0.0,2,256.0,10,8998.0,0.168,1.0,80.7,1,0.0798757212605415,2.06304,0.0078125,0,test,0.07425642846074439
18697.0,15.72,4.7,0,127.0,9,8071.0,0.438,1.0,84.5,0,0.4316735305129165,6.88536,0.0,1,train,0.27880054759689105
36035.0,13.67,5.9,0,242.0,9,9842.0,0.289,-1.0,91.5,0,0.2731233522963785,3.95063,0.0,0,train,0.07004640818036853
36579.0,12.78,0.0,0,173.0,6,4653.0,0.162,-1.0,80.9,0,0.12720413351923235,2.07036,0.0,0,train,0.15089930832504683
39626.0,10.54,8.4,0,215.0,9,4367.0,0.254,-1.0,88.8,0,0.11020542068338969,2.6771599999999998,0.0,0,train,0.0434069927010945
34929.0,12.48,7.6,0,340.0,11,6778.0,0.296,-1.0,87.8,0,0.1940507887428784,3.69408,0.0,0,train,0.0740062519142487
27189.0,12.82,5.7,0,253.0,10,14232.0,0.315,-1.0,76.9,0,0.5234469822354628,4.0383000000000004,0.0,0,train,0.11017082900442832
28139.0,11.96,14.6,2,69.0,4,7061.0,0.168,41.0,84.6,0,0.25093286897188954,2.0092800000000004,0.028985507246376812,0,train,0.46016239107480206
140074.0,11.1,8.5,0,297.0,12,11507.0,0.216,-1.0,95.3,0,0.08214943529848509,2.3975999999999997,0.0,0,test,0.017519870112099815
110476.0,11.81,16.4,0,121.0,6,13776.0,0.139,-1.0,92.7,0,0.1246967667185633,1.6415900000000003,0.0,0,train,0.029520400204281625
52489.5,8.8,2.5,2,248.0,14,4753.0,0.162,1.0,76.7,0,0.09055144362205775,1.4256000000000002,0.008064516129032258,0,test,0.240310696113308
41085.0,12.32,5.0,1,140.0,6,10083.0,0.184,-1.0,79.9,0,0.24541803577948157,2.26688,0.007142857142857143,0,train,0.11017657424390757
23227.0,13.07,4.2,1,232.0,5,5219.0,0.168,5.0,82.7,0,0.22469539759762344,2.1957600000000004,0.004310344827586207,0,train,0.2413519425837722
78434.0,8.45,4.3,3,56.0,6,15788.0,0.099,52.0,86.4,0,0.201290256776398,0.83655,0.05357142857142857,0,train,0.1698242806369595
33165.0,14.21,9.4,0,342.0,6,12082.0,0.249,-1.0,85.9,0,0.36429971355344487,3.5382900000000004,0.0,0,train,0.06286269119788887
28537.0,18.16,7.1,2,217.0,12,13079.0,0.385,27.0,67.9,0,0.45831727231313735,6.9916,0.009216589861751152,1,test,0.403668769417216
52489.5,13.73,0.9,2,139.0,9,7355.0,0.18,7.0,76.4,0,0.14012326274778766,2.4714,0.014388489208633094,0,test,0.33768567411396927
86255.0,11.41,5.5,0,155.0,11,8182.0,0.207,-1.0,68.1,0,0.0948582690858501,2.3618699999999997,0.0,0,test,0.05371734021589608
23585.0,9.61,14.7,0,396.0,16,10532.0,0.27,-1.0,97.7,0,0.4465550137799449,2.5947,0.0,1,train,0.17964739322026774
52489.5,9.45,0.0,0,78.0,8,6264.0,0.119,-1.0,84.3,0,0.1193381533449547,1.12455,0.0,0,train,0.12394446564410146
52832.0,9.78,12.0,0,255.0,7,13074.0,0.174,-1.0,83.6,0,0.24746365838885523,1.7017199999999997,0.0,0,train,0.025199658482608196
18721.0,12.99,13.7,0,274.0,9,8274.0,0.195,-1.0,58.8,0,0.44196357032209815,2.5330500000000002,0.0,0,train,0.12120589698108233
43554.0,14.05,5.0,1,268.0,10,11232.0,0.144,71.0,68.1,0,0.2578867612618818,2.0232,0.0037313432835820895,0,train,0.07285033748135142
52489.5,8.56,10.6,0,158.0,8,9512.0,0.197,-1.0,66.4,0,0.18121719582011642,1.6863200000000003,0.0,0,train,0.044442913770720384
52489.5,8.76,8.4,0,248.0,9,7438.0,0.14,-1.0,98.3,0,0.14170453138246697,1.2264000000000002,0.0,0,train,0.027045215226497662
68324.0,9.29,6.1,0,133.0,4,11245.0,0.062,-1.0,85.9,0,0.16458345530121188,0.5759799999999999,0.0,0,train,0.057851051949653634
33636.0,10.67,7.8,0,162.0,4,8115.0,0.245,-1.0,97.9,0,0.24125936496610775,2.61415,0.0,0,train,0.08861485763460589
58078.0,8.06,2.8,0,60.0,7,15794.0,0.093,8.0,89.2,0,0.271944626192362,0.74958,0.0,0,test,0.10124485095355709
55564.0,12.38,9.2,2,318.0,12,9522.0,0.261,33.0,75.5,0,0.17136995176733136,3.23118,0.006289308176100629,0,train,0.08451053109486859
38415.0,12.63,0.9,0,106.0,8,15301.0,0.252,-1.0,94.8,0,0.39830795262267343,3.18276,0.0,0,train,0.12449594488954559
54285.0,12.7,6.4,0,263.0,6,13501.0,0.158,-1.0,90.1,0,0.24870590402505297,2.0065999999999997,0.0,0,train,0.039849888306617134
25865.0,9.23,1.9,0,313.0,11,14605.0,0.202,-1.0,90.5,0,0.5646626715638894,1.8644600000000002,0.0,0,train,0.1088032070948415
126464.0,11.5,11.4,0,424.0,10,18481.0,0.156,86.0,62.8,0,0.14613644989878544,1.794,0.0,0,test,0.020907566055320126
103059.0,10.98,2.8,1,94.0,6,17692.0,0.349,1.0,89.6,1,0.17166865581851173,3.83202,0.010638297872340425,0,test,0.08636726765942866
52489.5,13.89,0.0,0,21.0,11,176928.0,0.235,-1.0,94.2,0,3.370731289114966,3.26415,0.0,1,train,0.2834572818284411
25134.0,13.48,1.7,3,150.0,9,13055.0,0.243,16.0,85.8,0,0.5194159306119202,3.27564,0.02,0,train,0.49194237757808496
41035.0,11.86,2.9,0,144.0,15,10088.0,0.208,-1.0,99.2,0,0.24583891799683197,2.4668799999999997,0.0,0,test,0.19767537004562752
49069.0,11.59,13.9,2,205.0,5,11191.0,0.213,1.0,87.2,0,0.22806660009374555,2.46867,0.00975609756097561,0,train,0.0888038414028998
142892.0,12.08,8.2,1,348.0,12,14417.0,0.195,58.0,82.8,0,0.10089438177084792,2.3556,0.0028735632183908046,0,train,0.02998477731802177
172667.0,11.41,0.0,3,55.0,13,22737.0,0.179,11.0,86.2,1,0.13168121297063132,2.04239,0.05454545454545454,0,test,0.5525231882606183
47530.0,13.73,15.4,2,124.0,6,19933.0,0.422,15.0,91.9,0,0.41937723543025457,5.79406,0.016129032258064516,0,test,0.24314585896439486
37686.0,12.06,4.9,0,164.0,5,7771.0,0.222,119.0,99.8,0,0.20620389534575173,2.6773200000000004,0.0,0,test,0.0834824547889431
66303.0,18.22,0.0,4,72.0,10,8582.0,0.223,26.0,66.4,0,0.12943607378248345,4.06306,0.05555555555555555,0,train,0.5235543534461253
32176.0,12.61,4.7,0,245.0,12,8289.0,0.257,-1.0,95.9,0,0.2576143709597215,3.24077,0.0,0,train,0.093359542259698
135402.0,8.15,5.4,0,212.0,5,11091.0,0.081,-1.0,76.8,0,0.08191164089156733,0.66015,0.0,0,test,0.018813679556125153
33292.0,12.35,15.3,0,91.0,13,4833.0,0.427,-1.0,97.9,0,0.14517001081340863,5.2734499999999995,0.0,0,test,0.2659378183144548
162348.0,12.23,11.5,3,305.0,13,8422.0,0.19,13.0,83.1,0,0.05187621652253185,2.3237,0.009836065573770493,0,test,0.14573046592591782
25443.0,11.41,3.3,2,253.0,9,15880.0,0.241,1.0,67.4,0,0.6241402350351767,2.74981,0.007905138339920948,0,test,0.16612650111003838
48337.0,11.08,13.2,4,195.0,17,6420.0,0.202,55.0,73.6,0,0.1328175103957631,2.23816,0.020512820512820513,0,train,0.3539648404559648
150659.0,10.21,13.0,2,150.0,5,14574.0,0.158,90.0,57.5,0,0.09673501085232213,1.61318,0.013333333333333334,0,test,0.059730860937607044
95451.0,13.3,11.4,1,363.0,5,10715.0,0.276,32.0,83.8,0,0.11225655048139883,3.6708000000000003,0.0027548209366391185,0,train,0.03122078324397794
118999.0,7.35,2.6,0,185.0,5,7067.0,0.124,111.0,94.4,1,0.05938705367271994,0.9114,0.0,0,train,0.022398481752104314
52489.5,15.74,3.5,0,165.0,3,7569.0,0.315,-1.0,84.5,0,0.14420026862515362,4.9581,0.0,1,test,0.17182164644760833
222580.0,7.02,11.5,0,196.0,9,25973.0,0.263,-1.0,67.2,0,0.11669062808877707,1.84626,0.0,0,train,0.013178532517351012
96126.0,9.76,3.3,1,134.0,9,9558.0,0.05,1.0,95.3,0,0.09943199550589851,0.488,0.007462686567164179,0,test,0.038066712132929975
47489.0,13.26,14.2,1,184.0,3,13009.0,0.166,21.0,90.7,0,0.2739371222809493,2.2011600000000002,0.005434782608695652,1,test,0.10839882101524811
103674.0,12.18,8.1,0,242.0,9,49928.0,0.349,-1.0,93.2,0,0.4815865115650983,4.25082,0.0,0,test,0.030291216241427475
71316.0,12.13,6.2,0,128.0,6,16698.0,0.334,-1.0,96.2,0,0.23414100622581188,4.05142,0.0,0,test,0.04837907994655825
33781.0,14.68,3.6,2,245.0,10,8992.0,0.133,1.0,79.4,0,0.2661851336550132,1.9524400000000002,0.00816326530612245,1,train,0.16445783765922442
60557.0,16.59,6.2,2,197.0,1,11834.0,0.172,1.0,81.6,0,0.19541919183579107,2.85348,0.01015228426395939,1,train,0.18299826584860648
53001.0,12.9,0.0,1,101.0,8,8368.0,0.349,1.0,94.0,0,0.15788381351295258,4.5020999999999995,0.009900990099009901,0,train,0.13646479099025516
32088.0,14.67,2.1,1,119.0,10,11317.0,0.159,9.0,88.6,0,0.3526863625031164,2.33253,0.008403361344537815,0,train,0.3940239520182996
48655.0,10.56,7.4,1,198.0,6,7096.0,0.142,17.0,63.7,0,0.14584318158462645,1.49952,0.005050505050505051,0,train,0.09588358751393557
61043.0,13.93,1.2,0,133.0,6,17822.0,0.296,-1.0,98.3,0,0.29195812787707026,4.123279999999999,0.0,0,test,0.09102051301562486
16491.0,18.8,1.9,0,196.0,5,6318.0,0.295,-1.0,62.7,0,0.38311806439876295,5.546,0.0,0,test,0.3726804702553319
50489.0,11.63,3.2,0,262.0,8,8955.0,0.102,-1.0,97.3,0,0.17736536671354156,1.18626,0.0,0,test,0.04174702983332016
97549.0,13.0,6.2,1,267.0,6,28344.0,0.136,1.0,89.6,0,0.29056166644455605,1.7680000000000002,0.003745318352059925,0,train,0.02749233574212756
85225.0,12.13,4.5,0,207.0,5,13254.0,0.223,-1.0,79.7,0,0.15551774713992372,2.70499,0.0,0,test,0.039013636908587376
15830.0,13.54,0.7,0,105.0,8,8755.0,0.362,-1.0,84.2,0,0.5530638029058749,4.901479999999999,0.0,1,train,0.33467560484443126
37749.0,17.81,8.4,3,29.0,12,12953.0,0.16,1.0,84.3,0,0.3431349174812578,2.8495999999999997,0.10344827586206896,1,train,0.47716276872511865
84142.0,10.31,3.8,0,140.0,7,12685.0,0.234,-1.0,89.6,0,0.1507570535523282,2.4125400000000004,0.0,1,train,0.038796991154331884
55980.0,14.11,0.0,0,154.0,13,8498.0,0.157,-1.0,62.9,0,0.15180421579135406,2.21527,0.0,0,train,0.3019629604165758
62069.0,14.93,5.5,0,89.0,11,16291.0,0.134,-1.0,74.6,0,0.2624659652966859,2.00062,0.0,0,train,0.13906698810754778
52034.0,14.61,8.3,0,244.0,8,15022.0,0.366,-1.0,88.0,0,0.2886958527116885,5.3472599999999995,0.0,0,train,0.0632347589560102
44845.0,10.71,3.8,0,252.0,13,20044.0,0.338,-1.0,57.7,0,0.4469617571635634,3.6199800000000004,0.0,0,train,0.17189067222408683
168864.0,7.31,6.5,0,283.0,7,9239.0,0.228,96.0,46.1,0,0.05471266818267955,1.66668,0.0,0,train,0.017896532266975206
83553.0,15.5,4.1,2,85.0,6,7309.0,0.172,8.0,60.4,0,0.08747740954843033,2.666,0.023529411764705882,1,test,0.3199803737401026
25862.0,11.47,7.0,0,196.0,7,13658.0,0.168,-1.0,93.2,0,0.5281107416286444,1.9269600000000002,0.0,0,train,0.07682495611460023
91441.0,13.62,11.1,1,271.0,2,14074.0,0.187,1.0,75.7,0,0.15391345239006574,2.5469399999999998,0.0036900369003690036,1,test,0.04871833176539972
32254.0,13.54,2.5,3,227.0,5,5981.0,0.19,1.0,80.5,0,0.18543436472995597,2.5726,0.013215859030837005,0,test,0.2206778999338141
16140.0,13.63,0.9,1,73.0,8,16028.0,0.228,74.0,79.6,0,0.9930607187112763,3.1076400000000004,0.0136986301369863,1,train,0.44588356145046576
35838.0,15.19,3.5,0,240.0,8,9982.0,0.201,-1.0,81.8,0,0.27853116803393047,3.0531900000000003,0.0,0,train,0.08218061095277511
71259.0,8.85,0.0,0,25.0,7,9275.0,0.16,-1.0,94.7,0,0.13015899745996998,1.416,0.0,0,train,0.08249809745510334
13338.0,14.22,3.3,0,177.0,8,6738.0,0.219,-1.0,97.1,0,0.5051731893837157,3.11418,0.0,0,train,0.18109605582939697
58934.0,17.84,18.0,3,241.0,9,18503.0,0.15,17.0,74.0,0,0.3139613805273696,2.6759999999999997,0.012448132780082987,0,test,0.14647929737657941
46781.0,11.31,1.2,0,128.0,0,4770.0,0.211,-1.0,92.0,0,0.10196447275603343,2.38641,0.0,0,train,0.1496253011505532
49660.0,13.48,2.8,2,108.0,7,17249.0,0.175,6.0,76.6,0,0.3473419250906162,2.359,0.018518518518518517,1,train,0.3299603674563787
50413.0,7.94,5.8,0,229.0,5,6794.0,0.245,-1.0,79.7,0,0.13476682601709877,1.9453,0.0,0,test,0.04402705761400403
37631.0,14.28,9.6,1,217.0,5,11719.0,0.286,1.0,80.7,0,0.3114187770720948,4.084079999999999,0.004608294930875576,1,train,0.08048494895731713
83265.0,10.2,4.2,0,223.0,7,9604.0,0.066,-1.0,72.5,0,0.11534258091635141,0.6732,0.0,0,test,0.027446722823653645
64622.0,14.61,7.6,3,38.0,0,7804.0,0.244,10.0,86.2,0,0.12076382656061403,3.56484,0.07894736842105263,0,train,0.45848980532887573
51961.0,8.64,3.0,0,177.0,4,11579.0,0.131,36.0,95.4,0,0.2228402070783857,1.1318400000000002,0.0,0,test,0.09546537498623484
37941.0,14.28,5.0,1,165.0,9,8953.0,0.181,1.0,76.7,0,0.23597164017817138,2.5846799999999996,0.006060606060606061,0,test,0.09743044892911276
19607.0,11.75,5.2,0,305.0,13,16277.0,0.289,36.0,84.6,0,0.8301626969959708,3.3957499999999996,0.0,0,train,0.35575481528740766
121354.0,12.63,13.9,2,122.0,6,14712.0,0.113,1.0,61.2,0,0.12123209782949058,1.4271900000000002,0.01639344262295082,0,test,0.07293138893318588
24517.0,13.8,14.9,0,167.0,9,16494.0,0.176,-1.0,78.5,0,0.6727576783456377,2.4288,0.0,1,train,0.13584826829081784
90329.0,8.1,2.6,0,89.0,9,9618.0,0.124,-1.0,89.3,0,0.10647743249676184,1.0044,0.0,0,test,0.038440093730722
65540.0,5.0,4.8,0,70.0,5,12392.0,0.099,-1.0,74.4,0,0.18907537381751602,0.495,0.0,0,train,0.05815579625406217
